url,slug,name,force,grips,mechanic,primary_muscles,secondary_muscles,difficulty,equipment,exercise_type,description,instructions_html,images
https://musclewiki.com/exercise/elevated-pike-shoulder-shrug,elevated-pike-shoulder-shrug,Elevated Pike Shoulder Shrug,,,,Traps | Upper Traps,,Intermediate,Bodyweight,Bodyweight,Step-by-step guide for performing Elevated Pike Shoulder Shrug,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-elevated-pike-shoulder-shrug-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-elevated-pike-shoulder-shrug-side.jpg
https://musclewiki.com/exercise/elliptical,elliptical,Elliptical,Push,,Compound,,,Novice,Bodyweight,Cardio,Step-by-step guide for performing Elliptical,,https://media.musclewiki.com/media/uploads/og-male-Cardio-elliptical-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Cardio-elliptical-front.jpg
https://musclewiki.com/exercise/eversions,eversions,Eversions,Push,None,Isolation,Feet,,Novice,Bodyweight,Recovery,Step-by-step guide for performing Eversions,,https://media.musclewiki.com/media/uploads/og-male-Recovery-eversions-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-eversions-front.jpg
https://musclewiki.com/exercise/ez-bar-preacher-curl,ez-bar-preacher-curl,EZ Bar Preacher Curl,Pull,Underhand,Isolation,Biceps | Short Head Bicep,,Novice,Bodyweight,Barbell,Step-by-step guide for performing EZ Bar Preacher Curl,,https://media.musclewiki.com/media/uploads/og-male-Barbell-ez-bar-preacher-curl-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Barbell-ez-bar-preacher-curl-front.jpg
https://musclewiki.com/exercise/ez-bar-reverse-preacher-curl,ez-bar-reverse-preacher-curl,EZ Bar Reverse Preacher Curl,Pull,Overhand,Isolation,Biceps | Short Head Bicep | Forearms | Wrist Extensors,Short Head Bicep,Novice,Bodyweight,Barbell,Step-by-step guide for performing EZ Bar Reverse Preacher Curl,,https://media.musclewiki.com/media/uploads/og-male-Barbell-ez-bar-reverse-preacher-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Barbell-ez-bar-reverse-preacher-curl-side.jpg
https://musclewiki.com/exercise/forearms-stretch-variation-four,forearms-stretch-variation-four,Forearms Stretch Variation Four,,None,,Forearms,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Forearms Stretch Variation Four,,https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-4-front.jpg | https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-4-side.jpg
https://musclewiki.com/exercise/forearms-stretch-variation-one,forearms-stretch-variation-one,Forearms Stretch Variation One,,None,,Forearms,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Forearms Stretch Variation One,,https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-1-front.jpg | https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-1-side.jpg
https://musclewiki.com/exercise/forearms-stretch-variation-three,forearms-stretch-variation-three,Forearms Stretch Variation Three,,None,,Forearms,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Forearms Stretch Variation Three,,https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-3-front.jpg | https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-3-side.jpg
https://musclewiki.com/exercise/forearms-stretch-variation-two,forearms-stretch-variation-two,Forearms Stretch Variation Two,,None,,Forearms,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Forearms Stretch Variation Two,,https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-2-front.jpg | https://media.musclewiki.com/media/uploads/og-male-forearms-stretch-variation-2-side.jpg
https://musclewiki.com/exercise/forward-lunge,forward-lunge,Forward Lunge,Push,None,Compound,Glutes | Quads,,Novice,Bodyweight,Bodyweight,Step-by-step guide for performing Forward Lunge,,https://media.musclewiki.com/media/uploads/og-male-bodyweight-forward-lunge-front_zb4K50d.jpg | https://media.musclewiki.com/media/uploads/og-male-bodyweight-forward-lunge-side_4k0dfH0.jpg
https://musclewiki.com/exercise/gironda-chin-up,gironda-chin-up,Gironda Chin Up,Pull,Underhand,Compound,Lats,Biceps,Advanced,Bodyweight,Bodyweight,Step-by-step guide for performing Gironda Chin Up,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-gironda-chin-up-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-gironda-chin-up-front.jpg
https://musclewiki.com/exercise/glute-bridge,glute-bridge,Glute Bridge,,,,Glutes,,Novice,Bodyweight,Bodyweight,Step-by-step guide for performing Glute Bridge,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-glute-bridge-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-glute-bridge-front.jpg
https://musclewiki.com/exercise/glute-ham-raise,glute-ham-raise,Glute Ham Raise,Pull,,Isolation,Hamstrings,,Intermediate,Bodyweight,Machine,Step-by-step guide for performing Glute Ham Raise,,https://media.musclewiki.com/media/uploads/og-male-machine-glute-ham-raise-front.jpg | https://media.musclewiki.com/media/uploads/og-male-machine-glute-ham-raise-side.jpg
https://musclewiki.com/exercise/gluteator,gluteator,Gluteator,Push,None,Isolation,Glutes,,Novice,Bodyweight,Machine,Step-by-step guide for performing Gluteator,,https://media.musclewiki.com/media/uploads/og-male-Machine-gluteator-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-gluteator-side.jpg
https://musclewiki.com/exercise/glutes-stretch-variation-one,glutes-stretch-variation-one,Glutes Stretch Variation One,,None,,Glutes,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Glutes Stretch Variation One,,https://media.musclewiki.com/media/uploads/og-male-glutes-stretch-variation-1-front.jpg | https://media.musclewiki.com/media/uploads/og-male-glutes-stretch-variation-1-side.jpg
https://musclewiki.com/exercise/glutes-stretch-variation-three,glutes-stretch-variation-three,Glutes Stretch Variation Three,,None,,Glutes,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Glutes Stretch Variation Three,,https://media.musclewiki.com/media/uploads/og-male-glutes-stretch-variation-3-front.jpg | https://media.musclewiki.com/media/uploads/og-male-glutes-stretch-variation-3-side.jpg
https://musclewiki.com/exercise/glutes-stretch-variation-two,glutes-stretch-variation-two,Glutes Stretch Variation Two,,None,,Glutes,,Novice,Bodyweight,Stretches,Step-by-step guide for performing Glutes Stretch Variation Two,,https://media.musclewiki.com/media/uploads/og-male-glutes-stretch-variation-2-front.jpg | https://media.musclewiki.com/media/uploads/og-male-glutes-stretch-variation-2-side.jpg
https://musclewiki.com/exercise/half-kneeling-hip-hinge,half-kneeling-hip-hinge,Half Kneeling Hip Hinge,Pull,,Compound,Glutes | Hamstrings,Lower back,Intermediate,Bodyweight,Bodyweight,Step-by-step guide for performing Half Kneeling Hip Hinge,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-half-kneeling-hip-hinge-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-half-kneeling-hip-hinge-side.jpg
https://musclewiki.com/exercise/half-kneeling-wood-chopper,half-kneeling-wood-chopper,Medicine Ball Half Kneeling Wood Chopper,Pull,,Isolation,Obliques,,Beginner,Bodyweight,Medicine-Ball,Step-by-step guide for performing Medicine Ball Half Kneeling Wood Chopper,,https://media.musclewiki.com/media/uploads/og-male-Medicine-Ball-half-kneeling-wood-chopper-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Medicine-Ball-half-kneeling-wood-chopper-front.jpg
https://musclewiki.com/exercise/halo,halo,Medicine Ball Halo,Push,,Isolation,Shoulders | Lateral Deltoid | Anterior Deltoid | Posterior Deltoid | Front Shoulders | Rear Shoulders,Abdominals,Beginner,Bodyweight,Medicine-Ball,Step-by-step guide for performing Medicine Ball Halo,,https://media.musclewiki.com/media/uploads/og-male-Medicine-Ball-halo-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Medicine-Ball-halo-front.jpg
https://musclewiki.com/exercise/hamstrings-stretch-variation-four,hamstrings-stretch-variation-four,Hamstrings Stretch Variation Four,,None,,Hamstrings,,Beginner,Bodyweight,Stretches,Step-by-step guide for performing Hamstrings Stretch Variation Four,,https://media.musclewiki.com/media/uploads/og-male-hamstring-stretch-variation-4-front.jpg | https://media.musclewiki.com/media/uploads/og-male-hamstring-stretch-variation-4-side.jpg
https://musclewiki.com/exercise/hamstrings-stretch-variation-one,hamstrings-stretch-variation-one,Hamstrings Stretch Variation One,,None,,Hamstrings,,Beginner,Bodyweight,Stretches,Step-by-step guide for performing Hamstrings Stretch Variation One,,https://media.musclewiki.com/media/uploads/og-male-hamstrings-stretch-variation-1-front.jpg | https://media.musclewiki.com/media/uploads/og-male-hamstrings-stretch-variation-1-side.jpg
https://musclewiki.com/exercise/hamstrings-stretch-variation-three,hamstrings-stretch-variation-three,Hamstrings Stretch Variation Three,,None,,Hamstrings,,Beginner,Bodyweight,Stretches,Step-by-step guide for performing Hamstrings Stretch Variation Three,,https://media.musclewiki.com/media/uploads/og-male-hamstrings-stretch-variation-3-front.jpg | https://media.musclewiki.com/media/uploads/og-male-hamstrings-stretch-variation-3-side.jpg
https://musclewiki.com/exercise/hamstrings-stretch-variation-two,hamstrings-stretch-variation-two,Hamstrings Stretch Variation Two,,None,,Hamstrings,,Beginner,Bodyweight,Stretches,Step-by-step guide for performing Hamstrings Stretch Variation Two,,https://media.musclewiki.com/media/uploads/og-male-hamstrings-stretch-variation-2-front.jpg | https://media.musclewiki.com/media/uploads/og-male-hamstrings-stretch-variation-2-side.jpg
https://musclewiki.com/exercise/heels-up-squat,heels-up-squat,Heels Up Squat,Push,None,Compound,Glutes | Quads,,Beginner,Bodyweight,Bodyweight,Step-by-step guide for performing Heels Up Squat,,https://media.musclewiki.com/media/uploads/og-male-bodyweight-heels-up-squat-front.jpg | https://media.musclewiki.com/media/uploads/og-male-bodyweight-heels-up-squat-side.jpg
https://musclewiki.com/exercise/hip-abduction,hip-abduction,Medicine Ball Hip Abduction,Push,,Isolation,Glutes | Gluteus Medius,,Beginner,Bodyweight,Medicine-Ball,Step-by-step guide for performing Medicine Ball Hip Abduction,,https://media.musclewiki.com/media/uploads/og-male-Medicine-Ball-hip-abduction-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Medicine-Ball-hip-abduction-front.jpg
https://musclewiki.com/exercise/hip-flexions-standing-resisted,hip-flexions-standing-resisted,Standing Mini-Band Hip Flexion,Pull,None,Isolation,Quads | Rectus Femoris,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Standing Mini-Band Hip Flexion,,https://media.musclewiki.com/media/uploads/og-male-Recovery-hip-flexions-standing-resisted-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-hip-flexions-standing-resisted-front.jpg
https://musclewiki.com/exercise/hip-flexions-straight-leg-standing-resisted,hip-flexions-straight-leg-standing-resisted,Band Straight Leg Hip Flexions,Push,None,Isolation,Rectus Femoris,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Band Straight Leg Hip Flexions,,https://media.musclewiki.com/media/uploads/og-male-Recovery-hip-flexions-straight-leg-standing-resisted-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-hip-flexions-straight-leg-standing-resisted-front.jpg
https://musclewiki.com/exercise/hip-flexor-stretch-kneeling-lunge-1,hip-flexor-stretch-kneeling-lunge-1,Hip Flexor Stretch Kneeling Lunge 1,Hold,None,Isolation,Quads | Rectus Femoris,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Hip Flexor Stretch Kneeling Lunge 1,,https://media.musclewiki.com/media/uploads/og-male-Recovery-hip-flexor-stretch-kneeling-lunge-1-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-hip-flexor-stretch-kneeling-lunge-1-side.jpg
https://musclewiki.com/exercise/horizontal-hack-squat,horizontal-hack-squat,Horizontal Hack Squat,Push,None,Compound,Glutes | Quads,,Novice,Bodyweight,Machine,Step-by-step guide for performing Horizontal Hack Squat,,https://media.musclewiki.com/media/uploads/og-male-Machine-horizontal-hack-squat-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Machine-horizontal-hack-squat-side.jpg
https://musclewiki.com/exercise/inchworm,inchworm,Inchworm,Pull,None,Compound,Lower back | Glutes | Hamstrings,,Beginner,Bodyweight,Recovery,Step-by-step guide for performing Inchworm,,https://media.musclewiki.com/media/uploads/og-male-Recovery-inchworm-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Recovery-inchworm-side.jpg
https://musclewiki.com/exercise/incline-push-up,incline-push-up,Incline Push Up,Push,,Compound,Chest,Triceps,Beginner,Bodyweight,Bodyweight,Step-by-step guide for performing Incline Push Up,,https://media.musclewiki.com/media/uploads/og-male-Bodyweight-incline-push-up-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Bodyweight-incline-push-up-side.jpg
https://musclewiki.com/exercise/inverted-row,inverted-row,Inverted Row,Pull,"Overhand, Underhand",Compound,Traps (mid-back) | Lats,Biceps,Beginner,Bodyweight,Bodyweight,Step-by-step guide for performing Inverted Row,,https://media.musclewiki.com/media/uploads/og-male-bodyweight-reverse-row-front.jpg | https://media.musclewiki.com/media/uploads/og-male-bodyweight-reverse-row-side.jpg
https://musclewiki.com/exercise/jump-rope,jump-rope,Jump Rope,Push,Neutral,Isolation,Calves,,Beginner,Bodyweight,Cardio,Step-by-step guide for performing Jump Rope,,https://media.musclewiki.com/media/uploads/og-male-Cardio-jump-rope-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Cardio-jump-rope-side.jpg
https://musclewiki.com/exercise/kettlebell-alternating-row,kettlebell-alternating-row,Kettlebell Alternating Row,Pull,Neutral,Compound,Lats,Biceps,Beginner,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Alternating Row,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-alternating-row-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-alternating-row-front.jpg
https://musclewiki.com/exercise/kettlebell-alternating-swing,kettlebell-alternating-swing,Kettlebell Alternating Swing,Pull,Overhand,Compound,Glutes | Hamstrings,Lower back,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Alternating Swing,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-alternating-swing-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-alternating-swing-front.jpg
https://musclewiki.com/exercise/kettlebell-assisted-bulgarian-split-squat,kettlebell-assisted-bulgarian-split-squat,Kettlebell Assisted Bulgarian Split Squat,Push,Neutral,Compound,Glutes | Quads,,Beginner,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Assisted Bulgarian Split Squat,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-assisted-bulgarian-split-squat-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-assisted-bulgarian-split-squat-front.jpg
https://musclewiki.com/exercise/kettlebell-bench-press,kettlebell-bench-press,Kettlebell Bench Press,Push,Overhand,Compound,Chest,Triceps,Novice,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Bench Press,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-bench-press-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-bench-press-side.jpg
https://musclewiki.com/exercise/kettlebell-box-squat,kettlebell-box-squat,Kettlebell Box Squat,Push,Overhand,Compound,Glutes | Quads,Lower back,Beginner,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Box Squat,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-box-squat-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-box-squat-side.jpg
https://musclewiki.com/exercise/kettlebell-clean-and-press,kettlebell-clean-and-press,Kettlebell Clean And Press,Push,Rotating,Compound,Glutes,Shoulders | Lateral Deltoid | Anterior Deltoid | Front Shoulders,Advanced,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Clean And Press,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-clean-and-press-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-clean-and-press-side.jpg
https://musclewiki.com/exercise/kettlebell-conventional-deadlift-double,kettlebell-conventional-deadlift-double,Kettlebell Conventional Deadlift (Double),Pull,Neutral,Compound,Glutes,Hamstrings,Beginner,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Conventional Deadlift (Double),,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-conventional-deadlift-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-conventional-deadlift-front.jpg
https://musclewiki.com/exercise/kettlebell-curl,kettlebell-curl,Kettlebell Curl,Pull,Underhand,Isolation,Biceps,,Novice,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Curl,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-curl-side.jpg
https://musclewiki.com/exercise/kettlebell-deficit-reverse-lunge,kettlebell-deficit-reverse-lunge,Kettlebell Deficit Reverse Lunge,Push,Overhand,Compound,Glutes,Quads,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Deficit Reverse Lunge,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-deficit-reverse-lunge-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-deficit-reverse-lunge-side.jpg
https://musclewiki.com/exercise/kettlebell-drag-curl,kettlebell-drag-curl,Kettlebell Drag Curl,Pull,Underhand,Isolation,Biceps | Long Head Bicep | Short Head Bicep,,Beginner,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Drag Curl,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-drag-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-drag-curl-side.jpg
https://musclewiki.com/exercise/kettlebell-farmers-march,kettlebell-farmers-march,Kettlebell Farmers March,Hold,Pinch Grip,Isolation,Forearms,,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Farmers March,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-farmers-march-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-farmers-march-side.jpg
https://musclewiki.com/exercise/kettlebell-figure-four-hip-thrust,kettlebell-figure-four-hip-thrust,Kettlebell Figure Four Hip Thrust,Push,None,Compound,Glutes,,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Figure Four Hip Thrust,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-figure-four-hip-thrust-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-figure-four-hip-thrust-front.jpg
https://musclewiki.com/exercise/kettlebell-forward-lunge-double,kettlebell-forward-lunge-double,Kettlebell Forward Lunge (Double),Push,Neutral,Compound,Glutes | Quads,,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Forward Lunge (Double),,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-forward-lunge-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-forward-lunge-front.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-curtsy-lunge-double,kettlebell-front-rack-curtsy-lunge-double,Kettlebell Front Rack Curtsy Lunge (Double),Push,Neutral,Compound,Glutes | Gluteus Medius,Quads,Advanced,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Curtsy Lunge (Double),,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-front-rack-curtsy-lunge-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-front-rack-curtsy-lunge-side.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-deficit-reverse-lunge,kettlebell-front-rack-deficit-reverse-lunge,Kettlebell Front Rack Deficit Reverse Lunge,Push,Neutral,Compound,Glutes,Quads,Advanced,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Deficit Reverse Lunge,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-deficit-reverse-lunge-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-deficit-reverse-lunge-side.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-forward-lunge-double,kettlebell-front-rack-forward-lunge-double,Kettlebell Front Rack Forward Lunge (Double),Push,Neutral,Compound,Glutes | Quads,Abdominals,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Forward Lunge (Double),,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-forward-lunge-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-forward-lunge-front.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-lateral-lunge-double,kettlebell-front-rack-lateral-lunge-double,Kettlebell Front Rack Lateral Lunge (Double),Push,Neutral,Compound,Glutes | Gluteus Medius | Quads | Inner Quadriceps,Abdominals,Advanced,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Lateral Lunge (Double),,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-front-rack-lateral-lunge-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-front-rack-lateral-lunge-front.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-reverse-lunge-double,kettlebell-front-rack-reverse-lunge-double,Kettlebell Front Rack Reverse Lunge (Double),Push,Neutral,Compound,Glutes | Quads,Abdominals,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Reverse Lunge (Double),,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-reverse-lunge-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-reverse-lunge-front.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-single-arm-lateral-lunge,kettlebell-front-rack-single-arm-lateral-lunge,Kettlebell Front Rack Single Arm Lateral Lunge,Push,Neutral,Compound,Glutes | Quads,Abdominals,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Single Arm Lateral Lunge,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-front-rack-single-arm-lateral-lunge-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-front-rack-single-arm-lateral-lunge-side.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-squat,kettlebell-front-rack-squat,Kettlebell Front Rack Squat,Push,Neutral,Compound,Glutes | Quads,Abdominals,Beginner,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Squat,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-squat-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-squat-front.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-step-up,kettlebell-front-rack-step-up,Kettlebell Front Rack Step Up,Push,Neutral,Compound,Glutes | Quads,Abdominals,Advanced,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Step Up,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-step-up-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-step-up-side.jpg
https://musclewiki.com/exercise/kettlebell-front-rack-step-up-knee-drive,kettlebell-front-rack-step-up-knee-drive,Kettlebell Front Rack Step Up Knee Drive,Push,None,Compound,Glutes | Quads,,Advanced,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Front Rack Step Up Knee Drive,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-step-up-knee-drive-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-front-rack-step-up-knee-drive-side.jpg
https://musclewiki.com/exercise/kettlebell-full-swing,kettlebell-full-swing,Kettlebell Full Swing,Push,Overhand,Compound,Glutes | Hamstrings,Lower back,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Full Swing,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-full-swing-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-full-swing-front.jpg
https://musclewiki.com/exercise/kettlebell-goblet-calf-raise,kettlebell-goblet-calf-raise,Kettlebell Goblet Calf Raise,Push,Neutral,Isolation,Calves | Gastrocnemius,,Novice,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Goblet Calf Raise,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-goblet-calf-raise-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-goblet-calf-raise-side.jpg
https://musclewiki.com/exercise/kettlebell-goblet-curl,kettlebell-goblet-curl,Kettlebell Goblet Curl,,,,Biceps,,Novice,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Goblet Curl,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-goblet-curl-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-goblet-curl-side.jpg
https://musclewiki.com/exercise/kettlebell-gorilla-row,kettlebell-gorilla-row,Kettlebell Gorilla Row,Pull,Neutral,Compound,Lats,Biceps,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Gorilla Row,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-gorilla-row-side.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-gorilla-row-front.jpg
https://musclewiki.com/exercise/kettlebell-guillotine-bench-press,kettlebell-guillotine-bench-press,Kettlebell Guillotine Bench Press,Push,Overhand,Compound,Chest,Triceps,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Guillotine Bench Press,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-guillotine-bench-press-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-guillotine-bench-press-side.jpg
https://musclewiki.com/exercise/kettlebell-half-kneeling-goblet-romanian-deadlift,kettlebell-half-kneeling-goblet-romanian-deadlift,Kettlebell Half Kneeling Goblet Romanian Deadlift,Pull,,Compound,Glutes | Hamstrings,Lower back,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Half Kneeling Goblet Romanian Deadlift,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-half-kneeling-goblet-romanian-deadlift-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-half-kneeling-goblet-romanian-deadlift-side.jpg
https://musclewiki.com/exercise/kettlebell-hang-clean-and-press,kettlebell-hang-clean-and-press,Kettlebell Hang Clean And Press,Push,Overhand,Compound,Lower back | Glutes | Front Shoulders,,Advanced,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Hang Clean And Press,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-hang-clean-and-press-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-hang-clean-and-press-side.jpg
https://musclewiki.com/exercise/kettlebell-kickstand-squat,kettlebell-kickstand-squat,Kettlebell Kickstand Squat,Push,None,Compound,Glutes | Quads,,Intermediate,Bodyweight,Kettlebells,Step-by-step guide for performing Kettlebell Kickstand Squat,,https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-kickstand-squat-front.jpg | https://media.musclewiki.com/media/uploads/og-male-Kettlebells-kettlebell-kickstand-squat-side.jpg
